#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCB4A5
#Date Time: 2026-05-26 15:41:13.217
#Trace: Trace 1
#Start: 0 Hz
#Stop: 1e+06 Hz
#BINs: 8193
#Rate: 2e+06 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 1e+06 Hz
#BINs: 8193
#Rate: 2e+06 Hz
#Samples: 16384
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.08906 V
#Offset: -0.000338471 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.10738 V
#Offset: 0.000309968 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 55.24 kHz
#Period: 18.10282404 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
77148.4375,-86.45490982102565,-128.7602878809084,-90.82818635577146,52.92874441210811
77270.5078125,-90.83960227183597,46.18703743990004,-91.62049863765105,-102.5550062113403
77392.578125,-99.92691266454446,-157.3786643524854,-91.4693542054225,127.7290119711253
77514.6484375,-99.41125363456763,-96.47029274776034,-88.6111998818489,-26.20386180532719
77636.71875,-92.36498086641535,45.42836810495845,-87.57969969170638,165.5695287773634
77758.7890625,-91.47483298452795,-153.3533952329357,-87.41595395177676,-9.216136527694738
77880.859375,-94.26564022591924,43.22977099435003,-90.45871998895367,168.7847500014518
78002.9296875,-93.24949750256293,-98.25426524166635,-94.56363269356063,-5.093523649216425
78125,-91.76120841856955,97.215326632651,-92.52533831447258,172.9261763812603
78247.0703125,-90.8932773022098,-70.16303634363126,-91.52928048928997,-16.26488240059021
78369.140625,-93.48341082663208,111.4266619615025,-91.45007752419282,156.4946752426312
78491.2109375,-102.5703077021735,-109.9065759362634,-89.60820785948783,-40.17869662837883
78613.28125,-100.9837770642423,-20.28559903120395,-89.75679480843944,124.1954712584473
78735.3515625,-93.94962735023542,149.1895986441479,-93.08755378945251,-66.60879938787517
78857.421875,-91.15311074162943,-23.90305523710076,-95.52856964636916,116.8351926656323
78979.4921875,-90.76288145916135,148.9603978562845,-97.6564055950759,-29.94127759339601
79101.5625,-88.72317642199958,-40.6402577248061,-97.33903923080288,-171.4291111130178
79223.6328125,-88.86729913935449,134.0055216693505,-98.20547650682572,14.01861559894969
79345.703125,-91.2662160833394,-62.10931158973558,-101.3985706947326,-143.8998688961669
79467.7734375,-93.16739759374084,91.21762733284289,-107.7711606271557,102.9981090146083
79589.84375,-96.48708163021939,-130.5281684098915,-98.53343761575564,13.32022325071148
79711.9140625,-97.76429098850184,-8.75816307252718,-93.43264929493641,-161.2025467505348
79833.984375,-96.11030642998338,171.4874345691959,-92.47485982137545,17.60960923769609
79956.0546875,-94.66625439990918,16.1916433467332,-92.97852015910581,-150.8884816427074
80078.125,-96.29348284507769,-138.2647988722151,-95.04826215605986,64.61272400982608
80200.1953125,-96.61370378881814,75.94444012539095,-96.88200732525827,-85.99427303227903
80322.265625,-96.84996771060491,-98.0812929482134,-94.39039269419663,86.83391460423904
80444.3359375,-98.82282684485459,69.28539840966772,-90.11127093702319,-93.06397202567554
80566.40625,-101.4372455290851,-134.2126465831127,-88.61088285445391,82.82585962920159
80688.4765625,-101.3473734165271,27.42177424477785,-87.86149293025028,-103.8276093046755
80810.546875,-99.54296976763936,-124.3970552927321,-87.50125565357651,79.1974191719638
80932.6171875,-100.48402209814,76.29660154097947,-87.3912900437243,-103.4892948485156
81054.6875,-108.0872393524307,-89.07409651344207,-87.14446683007498,57.12014412087409
81176.7578125,-112.7824885990464,-176.2218316934597,-86.78296325994219,-137.1828484985495
81298.828125,-102.176251898653,84.30951234958901,-86.82187320372753,40.34175402607441
81420.8984375,-96.50640936424843,-57.19225750411818,-87.58882855482435,-145.3032216962491
81542.96875,-97.22460051323152,158.1278286477022,-90.29257615331446,19.71075089357612
81665.0390625,-99.66189695001779,22.96701294416956,-95.98839817773153,174.1619817303564
81787.109375,-96.9082793242802,-143.7834819882326,-99.0008631791145,-77.09327942972759
81909.1796875,-94.06735212993854,45.85823496492161,-91.97801182211469,87.43392074891494
82031.25,-94.61473725622751,-113.4564052558518,-88.91179324709668,-95.86741990499358
82153.3203125,-98.57146155311078,97.76573627206001,-87.58888322512009,78.47017227773902
82275.390625,-100.2864358434589,-47.34187099126341,-85.68101491188018,-93.82990734702217
82397.4609375,-98.04543313182153,145.5500661578326,-84.93461839491701,93.245179963486
82519.53125,-95.03762557128448,-42.40839481268746,-86.37998239795007,-84.60246420122779
82641.6015625,-93.62192807525292,111.5099187152702,-88.85117989971437,103.3228600362816
82763.671875,-92.85802337424838,-96.49405649062064,-91.01866000723646,-57.37832399277956
82885.7421875,-90.6775982904734,70.62883718778332,-92.56463490162572,135.7430642231509
83007.8125,-90.63247949383651,-113.3568965975394,-94.46724847059559,-59.84847782057078
83129.8828125,-96.86792083886218,61.24086482425741,-91.70749426438692,91.61153335001752
83251.953125,-115.1526916987207,-43.62615438225676,-90.40925509896951,-96.17115539318573
83374.0234375,-110.5948375526213,-112.9246840100125,-96.16320283393716,75.71412799300467
83496.09375,-98.49012603765075,160.145002213356,-118.7449206983624,73.20066549296838
83618.1640625,-91.74858244318449,4.861870550390607,-97.97179809242282,-139.2687975056776
83740.234375,-87.65701125129367,-163.5606612227158,-95.27737645074714,52.78163994430142
83862.3046875,-85.58039705407728,16.10943925981647,-96.8854659506284,-83.10512534518971
83984.375,-86.67007583290362,-168.826540494038,-99.22412883248576,131.7893189337384
84106.4453125,-89.58793435130679,-2.49455352186413,-102.8841106730189,-32.04300507924327
84228.515625,-89.43907761249983,161.8863197452556,-101.8172792409425,164.1626242691279
84350.5859375,-88.47887541675664,-20.28817078063648,-117.7970567777272,-98.45085654949534
84472.65625,-89.77660811834058,174.3269619524085,-97.3665856718242,-16.0297156287545
84594.7265625,-89.65216297615612,28.34525645127348,-95.30362000957598,146.4260216436223
84716.796875,-88.5323272613027,-129.803915021225,-96.95287005986437,-30.08281648932877
84838.8671875,-88.89994564482319,64.92110835412238,-98.65210719620745,148.2557889060972
84960.9375,-89.99196506955516,-113.9426855409881,-102.6793186671629,-80.07149819542192
85083.0078125,-92.8786011545393,48.81519428344875,-104.3149498844307,46.91219627943988
85205.078125,-94.74023289255278,-156.4524573323574,-106.6005417085203,-124.6220500679382
85327.1484375,-93.86138386036126,21.21104861537187,-104.9343579874537,118.0589258080479
85449.21875,-94.31913783472788,-153.3112862976495,-98.39889975790398,-18.04533323288466
85571.2890625,-96.07542588171756,14.15958603898955,-97.0382940754066,176.7166179786451
85693.359375,-95.94529119971037,169.5793576337359,-100.5446602025019,4.595659036563881
85815.4296875,-96.53134584008444,-15.44090128159209,-103.9734869839192,-156.749665635559
85937.5,-97.06172335712203,169.6691315589538,-108.4044829594535,29.59953528785137
86059.5703125,-97.74254811589279,6.625613829630399,-107.5974434239443,84.23330359005467
86181.640625,-99.50595001615909,-141.9685514080285,-103.7615402415629,-89.14357947767577
86303.7109375,-108.5491749835577,62.73491187193369,-103.7520234516142,107.9324576970977
86425.78125,-102.1423355748044,55.78749552820796,-101.1217073134378,-132.9824868350327
86547.8515625,-94.38193718365306,-127.2594565452356,-95.91098002993932,2.300232393112723
86669.921875,-91.57685620865026,39.9929802767829,-94.32205582755518,173.3178576258786
86791.9921875,-92.0929007825514,-146.5400135314225,-93.88853487589597,-1.8339050995295
86914.0625,-94.94589012100887,24.30828132889969,-93.05332117361276,164.4201437266788
87036.1328125,-97.03194934527599,172.8993230675454,-91.92157973102064,-20.02429467145504
87158.203125,-95.68726085020398,-47.25220663384789,-90.14543186767305,170.9541857878496
87280.2734375,-91.71056334657018,111.8983573410723,-88.45547256356699,-1.901263097907251
87402.34375,-90.5210363314394,-68.50697401277898,-87.96091289200845,-173.5111125805982
87524.4140625,-91.42511386067768,115.5912632080623,-87.8133294676317,9.499091013076109
87646.484375,-91.58361971164001,-68.47182979633203,-89.10228806690588,179.1291536330978
87768.5546875,-93.24134253070034,98.3772762916159,-90.88970557024412,-33.00630151767636
87890.625,-93.97166850243322,-104.3189999356706,-88.5195701418838,119.795845782309
88012.6953125,-91.97486062748845,75.92007438213244,-86.57674186792563,-64.76192045473596
88134.765625,-92.29275760400576,-91.1908499459941,-86.03827028261873,114.5912698740102
88256.8359375,-94.50022710465493,112.1032826328727,-85.75910812091232,-59.7000204366785
88378.90625,-94.78092571552122,-40.51994596526982,-85.38369067391572,131.2897231358992
88500.9765625,-92.43103697672284,148.38702824999,-85.87856378876523,-43.55899733475785
88623.046875,-90.61539295284186,-38.43283033738492,-87.01428184236323,143.7072582335231
88745.1171875,-91.99533229214947,121.7013195276076,-86.82554725341477,-29.78809034438955
88867.1875,-93.3031556426468,-103.5102327118448,-86.00909694187354,141.8889249644659
88989.2578125,-91.60206683753962,42.0403689292531,-86.44039499045724,-47.83736800033019
89111.328125,-90.0008762272908,-165.7495511272237,-87.72465358348725,125.2338023479089
89233.3984375,-88.47906090862887,-5.569021996342095,-88.32373176663293,-65.68608889099116
89355.46875,-88.65310440229658,153.4007781247288,-91.42023784094788,91.16791178466195
89477.5390625,-88.05121943089688,-53.33475874721159,-100.1474440539881,-142.8287774239167
89599.609375,-87.26833823730964,115.0405126897297,-99.67688752023253,-84.79557884402757
89721.6796875,-87.78720870937275,-60.80999683422171,-97.45163133656666,104.6205046059426
89843.75,-89.35203434208175,132.4557961405153,-96.71924417299154,-53.79916114611884
89965.8203125,-92.734905197413,-23.70254902357457,-96.44858465395005,73.87284571453637
90087.890625,-93.17331320988039,-153.1253787936191,-94.20497972110599,-150.9757238338325
90209.9609375,-90.63273786270005,51.15415356530054,-93.53629171409878,13.1298085995166
90332.03125,-89.95078945150271,-116.9211973919602,-92.25985949372449,-152.2275460757807
90454.1015625,-89.66398171737038,77.90871657169387,-93.20504837869736,34.62642378083869
90576.171875,-89.72312776147578,-82.98356244438317,-95.86377468652933,-92.52463651257902
90698.2421875,-90.52970445102972,115.4323015522418,-89.04306634275082,128.6071766615578
90820.3125,-91.36330163245349,-52.20430486587005,-88.66016612933258,-46.99998998012234
90942.3828125,-92.02977533159888,108.5368284032447,-91.63816742801453,135.6330798223351
91064.453125,-89.93692056473159,-115.809224841303,-94.0737947247176,-16.96038107080192
91186.5234375,-87.22039143248662,37.13208448863784,-93.57701662629441,-139.0923025497074
91308.59375,-85.86367486495739,-149.225130334157,-90.27407992998843,80.03875270014439
91430.6640625,-85.86836568447026,35.84003487335727,-88.77994855310487,-75.04573567299545
91552.734375,-88.27919021795665,-144.9302316075575,-89.41184197862805,128.0173139067338
91674.8046875,-93.43622539699587,47.62426242923878,-89.43628355052741,-19.00807224679516
91796.875,-96.38593373820548,-76.97208881753161,-86.55342052164073,-174.0259774578245
91918.9453125,-95.58842130814679,166.0892376982733,-85.66535169013848,20.75886912518678
92041.015625,-90.7302050934849,22.05821010495695,-86.89396165290404,-146.4158217922395
92163.0859375,-88.14381088858461,-145.8468886894449,-88.12969351057518,27.85128402469843
92285.15625,-87.75198969195428,38.30847039464212,-88.06953665048982,176.0126319744302
92407.2265625,-88.69981303688078,-143.7903669617253,-86.19979014039102,-27.90743386428776
92529.296875,-91.03570339917248,37.00188327302546,-85.23926158478076,145.5870043719769
92651.3671875,-94.84426563608841,-144.6808191612307,-86.44571958371606,-35.83115408194837
92773.4375,-99.26409752377154,4.354095505649301,-90.80033457127799,157.2184424329869
92895.5078125,-103.3284987397995,139.7899943382066,-95.80953902250957,38.51002060134304
93017.578125,-117.2425533174871,166.5832377412952,-91.63650233189421,-86.6110159621454
93139.6484375,-103.4289696437134,-68.99570939403787,-88.93197353466995,94.62075668948427
93261.71875,-98.8967738964628,73.39027862637192,-87.77863343043605,-106.6735503403319
93383.7890625,-93.21112537962745,-123.4742116617255,-86.12135785154079,56.98160619113425
93505.859375,-91.1054139736133,49.2559109122335,-85.66249791220048,-125.1636236319877
93627.9296875,-93.00730330552292,-139.6363734594719,-85.97791984588285,56.5121329559901
93750,-96.07707785471985,19.22604833576543,-86.72097174099298,-124.715243137255
93872.0703125,-95.81299998053233,175.8865952713819,-89.34956748581955,42.81601097662809
93994.140625,-93.66090398996585,-21.22057067170036,-91.02490505335238,-174.9122402385152
94116.2109375,-90.00132633957776,153.3034661251548,-88.22128994266693,-19.34913850448821
94238.28125,-88.02522491448308,-24.25074622983805,-85.23246932888492,151.5312476164839
94360.3515625,-88.15133772578135,155.3548221176511,-84.66315894912604,-29.19252862837388
94482.421875,-89.12620573837302,-32.53037114736689,-87.1277853938099,155.5217364889738
94604.4921875,-91.03342787181853,137.470426861636,-91.82572223187734,-23.90230280191098
94726.5625,-93.2151197886833,-48.98601979440794,-106.4359192447806,118.6757315861731
94848.6328125,-95.08902618710258,116.2367772441531,-92.42025545980192,-177.8127469944174
94970.703125,-97.76832917285587,-102.2796459120283,-87.54786086769967,3.574019327250888
95092.7734375,-99.47155244700957,54.06454844330009,-87.83469091692105,-176.1357733926714
95214.84375,-103.8564734088158,-105.2853234708224,-89.79680488507235,-37.1729136115528
95336.9140625,-101.2490491180023,99.2785018541277,-83.77200656895668,100.9609607584001
95458.984375,-93.23113827763618,-79.42265517635265,-81.38053468914191,-89.03552916440759
95581.0546875,-89.41479310710542,104.7098737067386,-83.93836872178295,79.17764535525214
95703.125,-87.75985706705528,-78.01081205616886,-99.4402340464728,-170.0125316170139
95825.1953125,-87.24729526452515,96.65105199347867,-82.58817718215361,-99.07932067951057
95947.265625,-89.60665235751841,-75.49695200230305,-77.42887602664889,80.12248058207074
96069.3359375,-94.03901814203708,127.9534029640199,-76.30753711103165,-97.38454023263037
96191.40625,-98.33081327981424,14.99310963222924,-77.38479067157812,75.99179286966842
96313.4765625,-90.84976155956846,-114.330917522997,-79.17518722925539,-104.9527678032884
96435.546875,-87.99199930159037,72.81053057350957,-80.66938755642821,88.03025533765283
96557.6171875,-88.58995917680036,-106.3731326245314,-82.13229537640933,-98.72562754339442
96679.6875,-90.98651030381524,71.42903677209527,-83.79496140960282,68.32844258041548
96801.7578125,-95.72917892824927,-114.0982848792497,-85.964773634208,-126.3392080011729
96923.828125,-105.9126879543586,117.2632737982308,-84.93250089005076,27.06316041725273
97045.8984375,-97.64544468360135,13.51347766559568,-83.89981347344354,-155.3602277591317
97167.96875,-97.87483988756807,-174.0386275457815,-84.40194616129418,28.94768215630619
97290.0390625,-102.0983992463339,-11.80971714927342,-85.22445744159135,-155.8513428951983
97412.109375,-105.4579516013633,-138.4655284535954,-87.43917064074481,6.976040693493897
97534.1796875,-106.480146237963,112.563434469986,-89.46351899887334,156.7395567606562
97656.25,-103.813636182894,45.14713675676808,-89.32369687145474,-45.52076573083503
97778.3203125,-96.60125570489093,-92.53413579001568,-87.74981918122755,110.6669930149368
97900.390625,-93.45403054360098,81.57648494795806,-86.75805585651729,-86.74208223945533
98022.4609375,-90.70382507420882,-103.388150917555,-88.02842695452202,81.05858091365999
98144.53125,-89.5963909355003,77.5474252957857,-89.15065097029513,-112.0405790315321
98266.6015625,-90.551218936803,-112.3125653302497,-90.39214709918849,58.83051390445397
98388.671875,-94.8725256026738,66.61129086980536,-94.30910786190847,-123.9710374269289
98510.7421875,-105.8157753123736,-92.30249768214682,-107.2114366623429,78.78749602626264
98632.8125,-108.287753098283,-65.68539204052591,-98.74104754760992,25.17389941970843
98754.8828125,-98.57334187375741,105.1457124878267,-91.30771350004046,-159.7712843924469
98876.953125,-95.31113805219475,-62.69765756048397,-86.52283904723966,15.90181862970802
98999.0234375,-91.97684262909755,143.5287243419328,-84.38761879927938,-161.5960451326457
99121.09375,-88.83945025579752,-31.11807906851229,-85.02102137751845,20.97860068535259
99243.1640625,-86.7866788909955,140.315104612931,-87.13218998668722,-163.0060107102447
99365.234375,-85.49710768473433,-43.14944879997857,-89.9394934957799,19.54980428611993
99487.3046875,-86.05384947870638,138.957457085467,-94.43246834418565,-148.7319691750388
99609.375,-89.74107465467797,-48.6720905363667,-98.60606660639195,14.04706718638423
99731.4453125,-96.49912083534501,103.7213983136701,-95.44734185794664,150.3632493009617
99853.515625,-101.2798646193522,-156.8350124786489,-90.77253835189873,-59.10855405850699
99975.5859375,-95.4139754831575,-11.53634941090603,-87.47064816414996,97.43798015574423
100097.65625,-97.3012254564952,170.3883543886583,-85.73779442020654,-93.36996996510288
100219.7265625,-103.8044681118655,52.13422445813839,-85.63552199747234,86.19986918836223
100341.796875,-96.75956483480098,-85.4140895663482,-86.86301379192648,-95.68912364337763
100463.8671875,-94.03552627682015,104.1517248588699,-90.01608592667976,83.12878395997085
100585.9375,-95.16176625539595,-83.65387708276785,-93.19209209053703,-81.16938148445119
100708.0078125,-96.70125890634796,58.44150249478839,-91.50726036867006,99.69882986903096
100830.078125,-96.54178995365842,-162.264469237825,-87.96843065230227,-96.53698950575605
100952.1484375,-96.66821658711278,-16.49608350115443,-86.13535905160988,72.4924451770994
101074.21875,-105.7917093983868,146.9922169633194,-85.87548752611552,-124.3865904285316
101196.2890625,-99.17925635731912,159.1157847137396,-85.26905561659586,38.10196171078358
101318.359375,-93.88573621068986,-3.674242683592357,-86.09401824977284,-155.7993325887373
101440.4296875,-92.38642367761886,-173.612289043277,-88.68107760701309,7.922932487522568
101562.5,-94.76256401265877,7.478647502452163,-92.54268762600347,-165.2183154881249
101684.5703125,-108.1095799267207,-141.5295356418313,-93.10223427401029,57.65575340465997
101806.640625,-100.2035761813481,151.299382526038,-90.39413532296649,-103.4314732041724
101928.7109375,-95.00041187208507,-39.96530779399507,-88.98582600719742,74.03031005268544
102050.78125,-93.13924022555605,133.1603108559678,-88.80429082817216,-121.1818728814375
102172.8515625,-92.20422144653458,-61.90082133577914,-89.9950465395325,41.05886942167772
102294.921875,-89.86835538409576,115.3042698352137,-91.54989495195977,-171.6127430283022
102416.9921875,-90.68949143475689,-54.48362624843701,-88.68750387627962,-19.910323761434
102539.0625,-95.15103407635777,124.9684817220963,-87.47720098276156,156.9738701592212
102661.1328125,-100.1589577058757,-67.76467016306727,-89.60360654252082,-18.11894959728885
102783.203125,-107.2730129697793,33.05554085507634,-91.8977528743321,175.6288065203713
102905.2734375,-97.88882295724926,158.5452270240129,-94.3480712436679,13.25855847096671
103027.34375,-97.03960876182676,-50.2393701454366,-105.7261685351385,-104.2552757264712
103149.4140625,-96.9811371387555,92.75385700097792,-97.94050181205186,169.0318459733769
103271.484375,-95.34313194569009,-100.9408859326789,-97.56954017412559,-7.731731941099173
103393.5546875,-94.10062058582307,88.01987386964286,-95.89086345240658,162.5841948858663
103515.625,-94.1285459253628,-62.20009197856187,-92.30064491553607,-28.6186063650409
103637.6953125,-92.80527452316166,149.8885593657114,-91.80035974548746,143.7836675853673
103759.765625,-91.11050381431454,-14.77051397894447,-94.62429655374395,-29.22445553176572
103881.8359375,-90.70256450581438,-179.7396751332112,-97.16964812983159,-171.1221941604736
104003.90625,-93.05780130249408,29.15535355290871,-92.2338639208438,49.75722137636296
104125.9765625,-92.69764002163225,-108.9084392551584,-88.91635595124646,-117.3829586161415
104248.046875,-90.87937936775035,87.87741702012424,-89.26496893185436,70.12315439603472
104370.1171875,-93.07577437696779,-69.68185586817209,-88.44664135943751,-107.6671617148436
104492.1875,-96.60594398968969,147.5901706340983,-87.34285872325417,78.44153492339137
104614.2578125,-100.2602090630568,-9.046042308745085,-88.42320978618554,-91.78342721050662
104736.328125,-104.9553379379199,-123.8699427802325,-90.98665880128601,78.32437112244695
104858.3984375,-105.3342946404283,146.2636606946104,-93.94854092393132,-124.6677258290638
104980.46875,-98.22862861033109,62.3821667416986,-100.7090324517187,-1.239147399388556
105102.5390625,-94.11699721781061,-112.5771616857703,-95.51233928145857,100.7798431187172
105224.609375,-92.82766439347752,51.20503124363282,-93.88537889454659,-119.0110191658759
105346.6796875,-93.19345607974016,-121.997504311504,-92.16989541090781,30.56897609556258
105468.75,-94.47110658205496,85.38053713278973,-92.62064747606249,-155.5488211517168
105590.8203125,-93.21022550706694,-66.37879103217189,-97.17354099566414,40.44708517528758
105712.890625,-90.04994575748813,140.8871091146049,-98.62829213862611,-72.65854512752462
105834.9609375,-87.06426500974152,-23.75865048840582,-95.25676381845641,123.7834612220651
105957.03125,-85.46708411813836,157.6234584475146,-93.68429924187967,-68.55059942088114
106079.1015625,-85.20820615873895,-22.51324103578752,-94.12491200792456,111.4860851877984
106201.171875,-86.41821359163423,158.1507457654494,-98.6557385765736,-42.28439434397053
106323.2421875,-88.09482233451298,-23.02660313142452,-101.3129772105262,-167.9741253081028
106445.3125,-91.40783790913274,162.2122613152621,-102.1858946980913,48.76423395960471
106567.3828125,-101.0073795837724,18.65063647648479,-100.5162964892124,-86.33440261447248
106689.453125,-104.7560731130105,-75.73815004046671,-102.9464654205624,102.365891976454
106811.5234375,-106.8679618424683,102.1769256676421,-105.9187761317918,58.7201422244455
106933.59375,-101.9122871582864,-92.12947103948386,-98.87269085898588,-102.6678345896379
107055.6640625,-104.8499278871029,26.66213440930877,-97.42269567183074,100.4758220433463
107177.734375,-97.56872043280568,154.0032001345376,-99.38919478122625,-91.10836814806642
107299.8046875,-100.8588036093414,-21.54038973876117,-103.6134841129853,33.08893802865886
107421.875,-102.1243287998229,105.4507417362882,-102.3294877208631,-166.5928223258889
107543.9453125,-96.93363019629344,-69.65050802405565,-102.153606596101,-18.49688661610218
107666.015625,-102.6596632343783,125.0815955369913,-102.3357791372344,86.70637537538663
107788.0859375,-114.5172327744277,-152.6619983253485,-97.51764867807877,-152.3847481429267
107910.15625,-110.3359101729074,148.6957298594342,-93.52209146109901,21.90068621156303
108032.2265625,-102.3177133019346,20.27053077724066,-91.66991364708284,-160.6650664124592
108154.296875,-104.9076857328642,-85.62785606448824,-90.90717086576404,9.760305017656018
108276.3671875,-99.61645989780301,137.4223412378277,-91.71746552405469,178.9191489257009
108398.4375,-94.38230602647783,-58.59124079263186,-94.48720819263266,-30.21530129482034
108520.5078125,-90.46484399992477,126.3249999530101,-93.69096784501748,105.6152479204829
108642.578125,-88.70639350076537,-45.57301109849324,-90.485528064969,-94.14763819757837
108764.6484375,-89.90045349961234,124.6020525311657,-89.38778320325196,77.11513132793456
108886.71875,-94.27859673693428,-87.92244306902849,-89.48135974198394,-110.2968835265489
109008.7890625,-97.04289755380559,28.0525626879143,-89.34383827241217,69.98272296128026
109130.859375,-92.83401391612384,-176.7389439543524,-91.09743775296282,-97.46160766463679
109252.9296875,-90.85932959602161,13.03678809297292,-95.62011767020637,92.6431472668648
109375,-92.95817911022793,-152.3519495009879,-99.07499957222237,-120.1273417909729
109497.0703125,-97.11242407025664,52.50091587757056,-96.91040839332784,1.597587136943692
109619.140625,-96.92717676979102,-97.97771858989911,-92.37798851281323,157.8315802346326
109741.2109375,-95.1275418278594,95.2468009435694,-89.74926680305133,-11.4000764628164
109863.28125,-94.74722890026561,-85.50640058320141,-88.70232537723732,-176.2387205268879
109985.3515625,-94.43067434732291,82.07599616370877,-74.85958140368864,-51.19469515242512
110107.421875,-93.07593809958534,-89.02119923149202,-51.37739233092492,119.310510858226
110229.4921875,-90.72474100008499,122.0548746675146,-40.46384370901077,-61.12091321590791
110351.5625,-90.23077154657854,-40.65624322869016,-36.68881078433895,118.8198296094506
110473.6328125,-91.43447496583521,142.5555398314944,-36.32074474632361,-61.17936028553702
110595.703125,-90.92602611661624,-42.91417984106198,-36.5813098824845,118.8218181580768
110717.7734375,-92.35991190094568,119.9158786682382,-39.83706687650687,-61.1721482322118
110839.84375,-94.23307337698864,-96.57539998230152,-49.94064053704531,118.8465050981857
110961.9140625,-94.42331407256746,61.02898241478914,-73.87959698976083,-63.61214006200264
111083.984375,-94.3983547716704,-134.8782812379761,-85.09835150304903,-38.38890569290208
111206.0546875,-94.97782681429825,26.88742201647419,-86.19096387175358,148.5698679532952
111328.125,-95.68532639303739,172.3228292110192,-87.50476736738781,-29.69168821292295
111450.1953125,-96.2698973859201,-41.31192491371041,-89.08421357730904,152.2163169727663
111572.265625,-97.74593085889069,86.10301886960883,-93.7853139132005,-22.72392887523117
111694.3359375,-95.26798737418902,-145.1165641053551,-101.602979071573,-155.4668232498518
111816.40625,-93.03087540631142,9.134869085185665,-103.6738702318474,102.5118958058447
111938.4765625,-93.04153772446898,177.6705212362509,-100.9593856748257,-4.109112631981831
112060.546875,-92.07344784540346,-18.54810505726791,-98.53712454956585,-130.5780621956264
112182.6171875,-90.171490196604,150.2761834911148,-93.67121537593141,71.09539006778246
112304.6875,-89.76777364243364,-36.50220600139085,-92.06651648998728,-115.0557139244739
112426.7578125,-89.4072542618575,135.3818287717542,-92.94806645320753,54.85599060648595
112548.828125,-89.65766221178987,-53.10966769205072,-96.78485515378014,-141.1522440133588
112670.8984375,-93.39019388662311,115.3670912960151,-104.0674135046216,-2.567631087340839
112792.96875,-105.9757025635552,-92.65148238891112,-101.8157992790364,95.2552928321164
112915.0390625,-113.8677352559149,154.4659585090602,-94.77635960654578,-133.10195878728
113037.109375,-98.21884254201599,-41.62503765020476,-91.32844862474371,25.90684477852929
113159.1796875,-95.62322943701949,127.4223560104435,-92.86691367837115,-154.101017439547
113281.25,-93.83950160125467,-75.05446109603304,-95.49407933581821,32.07768521669132
113403.3203125,-92.21212379461598,86.27639024502319,-99.27670938633656,-151.0772140739668
113525.390625,-92.81260189002933,-111.910650425553,-105.7411089736605,41.686112973474
113647.4609375,-92.31403552889,69.18262281995321,-100.7110808490649,-162.6061063899461
113769.53125,-89.81163524360775,-90.59395883378122,-95.94116971259723,9.947790537898378
113891.6015625,-87.54448201011782,105.7859659280905,-96.55225105208766,-161.2136774522356
114013.671875,-86.76266421475421,-65.10725026378796,-97.06666033052062,21.53907590067476
114135.7421875,-88.39855977354003,126.5997032996084,-95.67595316737012,-163.9914017684416
114257.8125,-90.44640650921514,-21.13811816216818,-94.12936959053063,12.78372659334521
114379.8828125,-91.34417594188582,-168.9218061203334,-90.4429254766693,-172.6449971265858
114501.953125,-94.02599459810151,35.16017058036554,-86.908487749952,1.43058144245497
114624.0234375,-100.8030271888529,-120.5296834269796,-85.93429998425945,172.5986900648492
114746.09375,-99.1284848429772,-179.0908167856524,-87.31984664351779,-20.11178597238417
114868.1640625,-92.37202669399571,21.79741200464275,-88.81823131174525,137.8638252357509
114990.234375,-91.60540250994161,-142.7734569548262,-88.39434374317,-69.87159416041587
115112.3046875,-94.82975007524405,50.76738082886612,-88.20265005921442,89.16707313348137
115234.375,-110.4412387012542,-30.2804302625525,-89.85300275203201,-92.58776342785569
115356.4453125,-95.0598855942923,-154.5828797164686,-94.60909314546477,100.937603158092
115478.515625,-93.64216057715451,14.78309574505048,-110.7072055253662,7.07535466157404
115600.5859375,-99.8840831908543,171.2624405232022,-95.14586244729522,-80.34114166035145
115722.65625,-97.58104002731008,-137.5556533016426,-89.50118629794282,116.0120149457269
115844.7265625,-89.87401547900603,25.30233867780765,-87.96088197593774,-50.18320801049496
115966.796875,-86.34737648125,-163.1164186589734,-89.99538519550045,147.5441720502093
116088.8671875,-84.86579488532681,8.432946536255759,-97.74553571315946,7.479573623843485
116210.9375,-86.28425282868318,-179.3047883572526,-95.52251403981003,-77.11879943143339
116333.0078125,-89.22289882048902,-9.302188326524368,-92.90017499362236,118.8380416065449
116455.078125,-89.80188735217588,146.3616397996046,-95.98393414279938,-53.64675953277979
116577.1484375,-88.02477995230284,-59.94722744704212,-100.0423945032348,-53.38697779029885
116699.21875,-86.09542766207291,115.3430145814882,-88.38448140201376,125.8816692455851
